date,open,high,low,close,volume
2008-01-07,101.007371,101.306524,99.789391,100.565765,234991000
2008-01-08,101.199722,101.783780,98.607049,98.941818,326365700
2008-01-09,99.070012,100.280873,98.079953,99.981720,301824900
2008-01-10,99.490257,101.712555,99.269454,100.637016,335701200
2008-01-11,100.273763,101.071505,99.005918,99.825027,267076600
2008-01-14,100.544421,101.043010,100.003087,100.629890,170365500
2008-01-15,99.568581,100.779454,98.222387,98.414703,239940100
2008-01-16,97.837752,99.091348,97.068497,97.567085,378802600
2008-01-17,98.158286,98.208150,94.682392,95.038528,397892600
2008-01-18,95.971602,96.171037,93.378930,94.062706,348561500
2008-01-22,90.608191,94.326249,89.746341,93.108269,435923700
2008-01-23,90.522744,95.579885,90.344675,95.344833,511913000
2008-01-24,95.786446,96.484481,94.953088,96.149712,259949300
2008-01-25,97.232352,97.410421,94.447374,94.760765,269603900
2008-01-28,94.917429,96.527171,94.062704,96.327736,217934600
2008-01-29,96.940303,97.189592,96.071330,96.804970,168968300
2008-01-30,96.569949,98.678271,95.871925,96.092728,334939200
2008-01-31,95.017164,98.678244,94.874711,97.844887,343680800
2008-02-01,98.250887,99.440381,97.951734,99.419014,206843600
2008-02-04,99.155487,99.219589,98.037213,98.165428,124694300
2008-02-05,96.826359,97.047162,95.209497,95.537148,286882500
2008-02-06,95.857683,96.334904,94.312052,94.767906,250792900
2008-02-07,93.877543,96.007231,93.827678,95.394676,297368100
2008-02-08,94.796342,95.601213,94.091199,94.782104,221643500
2008-02-11,94.803507,95.608367,94.048488,95.266479,188576300
2008-02-12,96.092728,97.089906,95.430309,96.149712,256654400
2008-02-13,96.876203,97.624092,96.256529,97.132622,181967800
2008-02-14,97.545753,97.581369,96.007241,96.277908,215207200
2008-02-15,95.800669,96.313506,95.380431,96.256523,154110300
2008-02-19,97.381893,97.502978,95.878998,96.527168,145190000
2008-02-20,95.437407,97.260823,95.273577,96.812088,220085700
2008-02-21,97.339190,97.588479,95.494406,96.007233,201051200
2008-02-22,96.135446,96.762250,94.632550,96.598419,205491000
2008-02-25,96.541447,98.044343,96.000124,97.816422,190107000
2008-02-26,97.403297,98.970295,97.225229,98.550056,212420700
2008-02-27,97.980192,99.105584,97.873356,98.450294,168395800
2008-02-28,97.752318,98.265155,97.260848,97.488770,170831100
2008-02-29,96.584182,96.641154,94.575568,95.316338,252715200
2008-03-03,94.831968,95.309189,94.190927,95.088387,189483500
2008-03-04,94.183809,95.017167,93.300598,94.725143,282513100
2008-03-05,95.031406,95.992979,94.262150,95.323441,270681400
2008-03-06,94.718011,94.888960,92.987193,93.350449,247911700
2008-03-07,92.431605,93.834783,91.583999,92.388870,326434600
2008-03-10,92.481477,92.545579,90.878864,91.170898,235683600
2008-03-11,93.108266,94.532811,91.847541,94.447342,341440600
2008-03-12,94.547088,95.280728,93.421696,93.564148,229161100
2008-03-13,92.317690,94.475876,91.598298,93.770721,351504200
2008-03-14,94.568481,94.596967,91.014235,92.317696,484687800
2008-03-17,90.152348,92.068358,89.796212,91.384583,405311100
2008-03-18,93.037022,95.223704,92.581168,95.180969,334416600
2008-03-19,95.544271,95.907526,92.623948,92.823395,345971600
2008-03-20,93.089631,95.136816,92.524144,94.542702,245320700
2008-03-24,95.423140,97.212637,95.373040,96.432419,208977300
2008-03-25,96.532621,97.026524,95.752403,96.525467,192947200
2008-03-26,96.246343,96.697289,95.280010,95.344429,196934300
2008-03-27,96.060195,96.231991,94.743128,95.043762,225153200
2008-03-28,95.194110,95.458952,93.812612,94.134720,180896100
2008-03-31,93.977240,95.007993,93.834083,94.463989,166692100
2008-04-01,95.637897,97.949924,95.566312,97.785294,254547300
2008-04-02,98.100235,98.544027,97.334325,97.849701,210910800
2008-04-03,97.320041,98.379420,97.141091,98.093094,175884800
2008-04-04,98.150348,98.751628,97.434550,97.985718,204446800
2008-04-07,98.687212,99.188280,97.878366,98.035843,154245500
2008-04-08,97.484651,98.007181,97.312855,97.935608,148937300
2008-04-09,97.785266,97.921270,96.554091,97.226944,195610600
2008-04-10,96.933515,97.828264,96.561297,97.362999,192967800
2008-04-11,96.267819,96.718765,95.208429,95.473282,222973300
2008-04-14,95.337261,95.587784,94.879150,95.151146,160522000
2008-04-15,95.616393,95.695131,94.721645,95.373024,172389200
2008-04-16,96.303550,98.000000,96.289242,97.957054,189268900
2008-04-17,97.362978,98.243408,97.105290,98.100250,179665700
2008-04-18,99.453082,99.896874,98.966333,99.123810,218530600
2008-04-21,98.944851,99.481700,98.672855,99.173912,118587400
2008-04-22,98.916262,99.002154,97.992875,98.737312,162166000
2008-04-23,98.844684,99.338587,98.150358,98.579842,193309000
2008-04-24,98.837497,100.025726,98.093060,99.009293,229381300
2008-04-25,99.782399,100.133145,98.715865,99.925568,190788100
2008-04-28,100.125994,100.390836,99.768095,99.947044,105610200
2008-04-29,99.775233,100.018602,99.216911,99.553337,125514100
2008-04-30,99.703626,100.634167,98.966354,98.966354,208395900
2008-05-01,99.052253,101.013535,98.973514,101.013535,187279500
2008-05-02,101.886824,101.908297,100.612703,101.292709,181585500
2008-05-05,100.963454,101.364299,100.505343,100.805977,118504500
2008-05-06,100.226174,101.786610,99.989959,101.679245,179339800
2008-05-07,101.564633,101.671999,99.589034,99.868195,199267300
2008-05-08,100.025714,100.440879,99.481700,99.610550,178321200
2008-05-09,99.209761,99.775237,99.102384,99.424492,152588200
2008-05-12,99.674986,100.612681,99.302767,100.541107,147865900
2008-05-13,100.784488,100.848908,100.018578,100.555428,159132200
2008-05-14,100.977796,101.786641,100.541158,100.763054,181910800
2008-05-15,100.956253,102.094381,100.805941,102.022797,166927000
2008-05-16,102.259033,102.266187,101.364284,102.115875,204236800
2008-05-19,102.223224,103.289768,101.858170,102.395020,165664400
2008-05-20,101.836735,101.886835,100.927667,101.564728,178552100
2008-05-21,101.507442,101.729338,99.496049,99.846794,252724800
2008-05-22,99.803849,100.333544,99.496061,99.861115,170820400
2008-05-23,99.531824,99.968461,98.436653,98.522545,181376400
2008-05-27,98.637090,99.496047,98.443822,99.252678,168322900
2008-05-28,99.617712,100.211827,98.780229,99.710770,181288100
2008-05-29,99.589089,100.877518,99.553297,100.211830,173927200
2008-05-30,100.548241,100.741510,100.168869,100.462349,117362000
2008-06-02,100.090191,100.111664,98.780277,99.424492,181069900
2008-06-03,99.710841,99.939891,98.229131,98.844719,271965700
2008-06-04,98.565525,99.610597,98.393740,98.794586,246637700
2008-06-05,99.195402,100.848895,99.009298,100.770157,237867100
2008-06-06,99.889771,100.068721,97.506159,97.556259,384276300
2008-06-09,97.964230,98.422341,96.926324,97.792435,228263900
2008-06-10,97.112449,98.136047,96.883399,97.305717,260234900
2008-06-11,97.327155,97.534732,95.866919,95.874084,283890100
2008-06-12,96.346558,97.255615,95.573494,96.239182,252791800
2008-06-13,96.754522,97.720854,96.217672,97.456001,244726900
2008-06-16,97.026537,98.014332,96.962118,97.513275,185832500
2008-06-17,98.114546,98.150327,96.897679,97.040848,191707700
2008-06-18,96.410969,97.005084,95.709489,96.096016,265893000
2008-06-19,96.024421,96.804650,95.559156,96.217690,304204900
2008-06-20,95.562305,95.742150,94.396915,94.655891,289275700
2008-06-23,95.022780,95.123493,94.468866,94.562378,165096400
2008-06-24,94.274661,95.274598,93.655995,94.375374,267300600
2008-06-25,94.756616,95.965168,94.411317,94.821358,287853900
2008-06-26,93.929358,94.540824,92.138100,92.246002,297775000
2008-06-27,92.281958,92.699200,91.389930,91.742424,303423400
2008-06-30,92.001385,92.735154,91.576954,92.066132,258842600
2008-07-01,91.015853,92.418646,90.591422,92.353905,388622000
2008-07-02,92.648830,92.915008,90.605796,90.771255,288064600
2008-07-03,91.440282,91.440282,89.915196,90.864777,239352500
2008-07-07,91.210126,91.605781,89.145505,89.936821,372427300
2008-07-08,89.915210,91.641721,89.346900,91.533813,375973700
2008-07-09,91.720849,91.893498,89.483579,89.771332,336729400
2008-07-10,89.512360,90.490716,88.900889,90.138222,436475700
2008-07-11,89.181429,90.569831,88.116745,89.087906,481124600
2008-07-14,90.109458,90.282108,88.052033,88.282234,322720800
2008-07-15,87.620390,88.836137,86.339890,87.037689,502502500
2008-07-16,87.368582,89.613047,87.116800,89.174225,371642900
2008-07-17,90.023116,90.828822,89.267765,90.066277,375490600
2008-07-18,90.764066,90.943911,90.030302,90.627388,267030100
2008-07-21,91.008648,91.217269,90.059068,90.677734,222863000
2008-07-22,90.030289,91.936645,89.814473,91.706444,296904200
2008-07-23,92.001410,92.907824,91.756823,92.202835,311698400
2008-07-24,92.325123,92.375485,90.037502,90.289284,248634500
2008-07-25,90.562658,90.994285,90.044704,90.267715,219131000
2008-07-28,90.289272,90.684927,88.785766,88.944031,205201300
2008-07-29,89.188624,90.915130,88.944033,90.843193,261505600
2008-07-30,91.440313,92.512192,90.843227,92.461830,354710000
2008-07-31,91.648892,92.490569,91.094967,91.238846,277402100
2008-08-01,91.447485,91.562583,90.253313,90.756882,248690900
2008-08-04,90.670573,90.742510,89.749768,89.915222,188239600
2008-08-05,90.656165,92.483389,89.900821,92.339516,251577600
2008-08-06,92.094946,93.015751,91.706480,92.749573,209555400
2008-08-07,92.051747,92.397052,91.030230,91.368340,246312500
2008-08-08,91.059030,93.468944,90.915151,93.066093,260811700
2008-08-11,93.138011,94.605539,92.965356,94.030045,249425800
2008-08-12,93.720706,94.022844,92.605667,93.051689,213200800
2008-08-13,92.648839,93.267505,91.843137,92.490585,256393200
2008-08-14,91.965435,93.720722,91.900693,93.188377,239555300
2008-08-15,93.468924,93.878975,93.015722,93.641579,181000800
2008-08-18,93.828613,93.864584,91.835940,92.361084,172275100
2008-08-19,91.663268,91.857504,91.023022,91.353935,194673700
2008-08-20,91.641713,92.044563,90.886362,91.778397,225498200
2008-08-21,91.181303,92.397055,91.073395,91.936653,180609800
2008-08-22,92.562536,93.267525,91.936680,93.267525,167715300
2008-08-25,92.656026,93.267491,91.181296,91.375526,171936900
2008-08-26,91.375559,91.987036,91.059036,91.641731,159117200
2008-08-27,91.756852,92.677657,91.577007,92.533783,171032800
2008-08-28,93.001315,93.763855,92.879022,93.655952,167537100
2008-08-29,93.325037,93.619985,92.447394,92.648819,189195800
2008-09-02,93.540891,94.030075,91.735247,92.073357,252364900
2008-09-03,91.994186,92.440203,91.310779,91.994186,251947000
2008-09-04,91.339586,91.526626,89.174253,89.224609,340042500
2008-09-05,88.692269,89.886435,87.764269,89.505165,289503400
2008-09-08,92.109280,92.253164,89.505131,91.353935,364075300
2008-09-09,91.433088,91.620128,88.339761,88.641899,377326800
2008-09-10,89.123895,89.850470,88.159930,89.001602,298916600
2008-09-11,87.850589,90.454738,87.476508,90.289284,375369400
2008-09-12,89.411648,90.792855,89.080735,90.706528,297851200
2008-09-15,87.498065,90.389972,86.246347,86.390221,483607000
2008-09-16,84.311238,87.994461,84.167364,87.836197,581744300
2008-09-17,86.066552,87.656380,83.448011,83.886833,624095600
2008-09-18,84.922696,87.613172,81.865335,86.375839,776114700
2008-09-19,91.672905,92.613513,89.234568,89.806168,501087800
2008-09-22,90.044959,90.262024,87.085669,87.773033,249966500
2008-09-23,87.440177,88.286721,85.580672,85.776031,327470400
2008-09-24,86.354882,86.825186,85.226156,86.050995,311818400
2008-09-25,86.391050,88.207145,85.696449,87.396774,328253000
2008-09-26,85.978661,87.910520,85.747127,87.440216,285917400
2008-09-29,86.202938,86.347645,80.291592,80.588242,459562300
2008-09-30,82.129368,84.509825,79.973208,83.923752,328154400
2008-10-01,83.402826,84.430262,82.447750,83.974426,332783000
2008-10-02,83.171321,83.287090,80.356737,80.928337,365337800
2008-10-03,81.659079,83.533053,79.358211,79.835747,461798000
2008-10-06,77.527658,77.867724,72.817390,75.769447,610637500
2008-10-07,77.303350,77.657890,72.101078,72.376022,540012100
2008-10-08,70.559935,73.931650,70.046220,70.552704,725414800
2008-10-09,72.108327,72.802927,65.299782,65.625374,534485200
2008-10-10,62.774583,67.969622,60.473717,64.033546,871026300
2008-10-13,67.918993,73.331093,65.082700,73.331093,455584000
2008-10-14,75.754972,76.355514,70.263282,72.245789,546268300
2008-10-15,70.516484,70.762492,64.909027,65.133324,484627500
2008-10-16,66.052258,68.570185,62.615427,67.846642,708811200
2008-10-17,66.558721,71.334104,66.312719,67.441444,476649000
2008-10-20,68.989843,71.703130,68.078177,71.493301,321294200
2008-10-21,70.161990,71.370306,68.895789,69.358856,356502000
2008-10-22,67.434208,69.358835,63.331720,65.581940,516168000
2008-10-23,65.328721,66.891571,62.087245,66.341682,634666400
2008-10-24,60.821042,65.061006,60.777631,62.977203,545812600
2008-10-27,62.203031,64.764376,60.560584,60.741470,397288600
2008-10-28,63.194272,68.186722,61.161117,67.839424,639939500
2008-10-29,67.846653,70.306702,66.638337,67.347412,531270100
2008-10-30,69.300985,69.850880,67.217182,69.677231,414582100
2008-10-31,68.794469,71.319632,68.360344,70.060669,411394000
2008-11-03,70.024489,70.682916,69.423947,70.263260,205419400
2008-11-04,71.674138,72.976517,69.973813,72.650925,346793400
2008-11-05,71.775479,72.868031,68.736600,69.597618,387844100
2008-11-06,68.345921,69.054996,65.162328,65.741165,477721900
2008-11-07,66.312721,68.013046,65.480646,67.911751,380391000
2008-11-10,68.888563,69.120097,65.784562,67.021820,301773000
2008-11-11,65.668757,66.667245,64.142081,64.952446,418498200
2008-11-12,63.838205,64.359151,61.587985,62.094463,454330600
2008-11-13,62.318773,66.370619,59.395658,65.965431,753141900
2008-11-14,64.691999,66.609384,62.600954,62.673313,540352300
2008-11-17,62.499638,64.076962,61.616920,61.841217,415254900
2008-11-18,61.609725,63.107460,59.988990,63.006165,523811800
2008-11-19,62.159585,62.854186,58.549101,58.968758,558327600
2008-11-20,57.977538,59.699575,54.301941,54.591354,814180400
2008-11-21,56.045640,58.534629,53.788184,57.536137,718536500
2008-11-24,59.272642,62.941005,58.143917,61.522861,523305300
2008-11-25,63.165297,63.317241,60.647365,61.978687,454112400
2008-11-26,60.994696,64.532822,60.951280,64.373642,370134200
2008-11-28,64.127641,65.212956,64.019114,65.184013,118308100
2008-12-01,63.317252,63.346194,59.229232,59.410118,369927100
2008-12-02,60.394159,61.855714,59.359491,61.696533,469508400
2008-12-03,60.343510,63.548807,60.155387,63.179798,519863500
2008-12-04,62.268116,63.707971,60.589496,61.718227,444173800
2008-12-05,60.524373,63.975670,59.504174,63.621136,471905300
2008-12-08,65.364881,66.840910,63.729678,65.842422,412859300
2008-12-09,65.386595,66.660027,64.380871,64.757111,370790000
2008-12-10,65.350414,66.102900,64.395338,65.198471,396187400
2008-12-11,64.786052,65.842424,63.215964,63.628384,365061000
2008-12-12,61.899115,64.445984,61.645871,64.388100,415060400
2008-12-15,64.409811,64.503875,62.434541,63.490913,256694200
2008-12-16,66.479141,66.580437,63.802034,66.479141,377699500
2008-12-17,65.726665,66.877101,65.162302,65.835197,281819800
2008-12-18,66.131840,66.327194,63.823736,64.605164,374673300
2008-12-19,64.991014,66.099730,64.254302,64.327248,301451300
2008-12-22,64.611749,64.677394,62.357848,63.503033,243759500
2008-12-23,63.845851,64.137619,62.583963,62.846554,221625200
2008-12-24,63.058068,63.364427,62.729833,63.211250,62061600
2008-12-26,63.634315,63.678084,63.094548,63.575966,74767700
2008-12-29,63.634300,63.699950,62.438057,63.393597,127795900
2008-12-30,63.831269,64.954572,63.371733,64.896217,168256300
2008-12-31,64.976420,66.355017,64.823243,65.822540,193987200
2009-01-02,65.968422,68.156671,65.538064,67.806549,227566300
2009-01-05,67.565861,68.317165,67.026094,67.726334,240349700
2009-01-06,68.302596,68.893422,67.602356,68.178596,328260900
2009-01-07,67.106364,67.296014,65.793411,66.136238,280899200
2009-01-08,65.764243,66.442595,65.406825,66.406128,263834400
2009-01-09,66.493616,66.610320,62.262998,64.983719,330953600
2009-01-12,64.801380,64.852445,63.028903,63.422783,277858500
2009-01-13,63.262325,64.101150,62.875729,63.539501,356432300
2009-01-14,62.394329,62.547506,60.658319,61.540913,435491600
2009-01-15,61.358550,62.182789,59.607949,61.562786,532647300
2009-01-16,62.627721,62.722543,60.578062,62.044186,399237200
2009-01-20,61.438788,62.044200,58.389825,58.769119,419855200
2009-01-21,59.768403,61.446058,58.696159,61.307472,364360700
2009-01-22,60.118552,61.300209,59.206780,60.359261,427940300
2009-01-23,59.009790,61.263684,58.769081,60.621799,386800600
2009-01-26,60.971936,62.263006,60.402992,61.037586,317978800
2009-01-27,61.365802,62.109810,60.760391,61.657570,273789700
2009-01-28,63.021615,64.152208,62.780906,63.743736,330007000
2009-01-29,62.810068,63.816661,61.613826,61.672180,294392500
2009-01-30,61.985850,62.292204,59.965362,60.417603,383383600
2009-02-02,59.498525,60.672886,59.308875,60.235237,288233300
2009-02-03,60.614507,61.533573,59.972623,61.081333,278385800
2009-02-04,61.489834,62.270310,60.570768,60.782299,322989300
2009-02-05,60.322779,62.211972,56.697581,61.686790,417679400
2009-02-06,61.898276,63.707226,61.766981,63.444641,366101700
2009-02-09,63.430071,63.999015,62.963244,63.532188,240075200
2009-02-10,62.926752,63.481111,60.140382,60.621799,536212800
2009-02-11,60.869815,61.307470,60.103931,60.979229,324442500
2009-02-12,59.936172,61.139710,59.119228,61.023006,469302200
2009-02-13,60.942756,61.446050,60.351925,60.366516,293998400
2009-02-17,58.470058,60.512422,57.747932,57.784405,478910100
2009-02-18,58.200156,58.309570,57.098735,57.645798,362964800
2009-02-19,58.236632,58.462755,56.909093,57.025803,316867500
2009-02-20,55.968142,57.142498,55.267897,56.471436,477176600
2009-02-23,57.091431,57.091431,54.407178,54.450947,379641400
2009-02-24,54.917803,56.858050,54.487444,56.515228,426260900
2009-02-25,56.267195,57.200848,55.165775,56.070255,461985800
2009-02-26,56.763227,58.112647,55.092862,55.158512,363353900
2009-02-27,53.984136,55.209556,53.838249,53.925781,470510900
2009-03-02,52.897305,53.918490,51.329063,51.496826,426452600
2009-03-03,52.233509,52.299153,50.796557,51.110207,443761000
2009-03-04,51.956356,53.152599,51.110230,52.321064,462753100
2009-03-05,51.132095,52.321048,49.724321,50.183857,485549400
2009-03-06,50.621511,51.387395,48.943851,50.271389,490470000
2009-03-09,49.563867,51.059174,49.403400,49.680576,379905300
2009-03-10,50.701768,52.787900,50.599650,52.642014,406227900
2009-03-11,53.247412,53.794474,52.393996,52.984821,356648300
2009-03-12,52.970269,55.253342,52.496146,55.070988,409702700
2009-03-13,55.442956,56.150490,54.509303,55.501305,337474700
2009-03-16,56.135899,56.872611,55.297069,55.333542,360644900
2009-03-17,55.486733,57.157098,55.034492,57.025803,356814300
2009-03-18,56.755889,59.009789,56.216122,58.302254,473273200
2009-03-19,59.031696,59.082755,57.397804,57.580158,428520400
2009-03-20,57.860043,57.970240,56.221799,56.354034,371078200
2009-03-23,57.845334,60.453299,57.529440,60.401875,419933300
2009-03-24,59.681937,60.504732,59.145654,59.211769,330271000
2009-03-25,59.674623,60.754536,58.080455,59.836239,441775100
2009-03-26,60.423918,61.195289,59.740705,61.055706,422025200
2009-03-27,60.276985,60.629608,59.733350,59.953743,322332300
2009-03-30,58.624062,58.675486,57.272326,57.882076,324108500
2009-03-31,58.447748,59.564400,58.073087,58.418362,364238300
2009-04-01,57.691081,59.814183,57.544156,59.549713,377018300
2009-04-02,61.033688,62.157682,59.601141,61.290810,476230700
2009-04-03,61.334896,61.915260,60.732493,61.900570,284646300
2009-04-06,61.224695,61.915257,60.453329,61.415703,264866600
2009-04-07,60.423928,60.717784,59.880298,59.983147,258947800
2009-04-08,60.284354,60.930839,59.902345,60.629635,230402800
2009-04-09,62.201752,63.046586,61.951978,63.039238,269653500
2009-04-13,62.385436,63.575551,62.135662,63.053959,224847500
2009-04-14,62.466248,63.002536,61.768344,61.966694,276598800
2009-04-15,61.592012,62.752740,61.423048,62.627853,250726100
2009-04-16,63.127369,64.023627,62.275187,63.546112,335202900
2009-04-17,63.788566,64.390968,63.281664,63.972225,262649000
2009-04-20,62.840895,63.950200,61.224689,61.290810,293690100
2009-04-21,60.842676,62.539687,60.791251,62.488262,114090900
2009-04-22,61.922584,63.428587,61.760963,62.106243,340395200
2009-04-23,62.231148,62.752740,61.437738,62.716011,324903700
2009-04-24,63.200860,64.141195,62.951086,63.663685,287703000
2009-04-27,62.943744,63.920813,62.840895,63.061283,289581600
2009-04-28,62.422141,63.612250,62.267868,62.862923,247926300
2009-04-29,63.560830,64.912566,63.399214,64.199966,311505700
2009-04-30,65.052175,65.397450,63.854712,64.222031,301419800
2009-05-01,64.236676,64.802344,63.707737,64.567261,236110300
2009-05-04,65.052184,66.807968,64.927291,66.763885,287120000
2009-05-05,66.536095,66.800565,65.999807,66.536095,243036300
2009-05-06,67.351566,67.733575,66.565504,67.689499,291941000
2009-05-07,68.328656,68.431505,66.323092,66.749184,317728000
2009-05-08,67.608709,68.482929,67.175275,68.306618,299081700
2009-05-11,67.366238,67.667442,66.881380,67.028305,247923600
2009-05-12,67.314829,67.461760,66.007175,66.829971,282431300
2009-05-13,65.926366,66.124721,65.015417,65.147652,269619100
2009-05-14,65.177031,66.205524,65.015410,65.705971,260098700
2009-05-15,65.654541,66.117361,64.758283,65.169678,271502700
2009-05-18,65.786775,67.101771,65.066828,67.020966,241447400
2009-05-19,66.984254,67.564619,66.712436,66.940178,206102200
2009-05-20,67.549917,68.174363,66.418580,66.492043,285722200
2009-05-21,65.720670,65.970449,64.839107,65.537010,258988400
2009-05-22,65.720642,66.117347,65.147626,65.397400,166811900
2009-05-26,64.912545,67.263382,64.883159,67.072380,236318500
2009-05-27,67.175258,67.402994,65.772098,65.874947,246015800
2009-05-28,66.455311,67.101790,65.456203,66.793243,289095000
2009-05-29,67.160565,68.835538,66.616935,67.976013,258641500
2009-06-01,68.813505,69.915461,68.637193,69.621605,276246800
2009-06-02,69.349782,70.062381,69.224895,69.680367,230874500
2009-06-03,69.085321,69.151436,68.144986,68.798813,235310500
2009-06-04,69.055955,69.548161,68.541711,69.445312,210102300
2009-06-05,70.150539,70.282774,68.909006,69.459984,284257900
2009-06-08,68.938388,69.864033,68.350681,69.173477,238565100
2009-06-09,69.562804,69.893388,69.070593,69.526070,225125500
2009-06-10,70.143218,70.150560,68.460897,69.349808,296100400
2009-06-11,69.482044,70.606039,69.467348,69.658356,275414200
2009-06-12,69.349796,69.893426,69.055940,69.849350,184361800
2009-06-15,69.026563,69.070639,67.880530,68.247849,224190500
2009-06-16,68.490251,68.534327,67.278098,67.322174,227319000
2009-06-17,67.292786,67.829074,66.727118,67.256058,223445200
2009-06-18,67.358934,68.078876,67.035692,67.748291,211725100
2009-06-19,68.396939,68.485590,67.613821,67.997993,215655600
2009-06-22,67.333099,67.370041,65.936791,65.958954,251913600
2009-06-23,66.099284,66.402184,65.641234,66.010628,188309800
2009-06-24,66.609066,67.288749,66.195341,66.579514,211577700
2009-06-25,66.247054,68.094023,66.173177,68.027534,279411000
2009-06-26,67.798505,68.145736,67.429111,67.850220,167579000
2009-06-29,68.049706,68.574245,67.672923,68.485588,168481300
2009-06-30,68.500357,68.751542,67.429112,67.931488,228888200
2009-07-01,68.219626,68.877152,68.123586,68.212242,173041100
2009-07-02,67.325663,68.234373,66.313528,66.350464,212309900
2009-07-06,65.707752,66.439149,65.500892,66.343109,174499600
2009-07-07,66.276594,66.357861,65.013269,65.057594,197088900
2009-07-08,65.449172,65.604323,64.274503,65.013290,248050500
2009-07-09,65.463938,65.678187,64.946790,65.138870,163777600
2009-07-10,64.791655,65.375298,64.533081,64.983742,173520300
2009-07-13,65.242320,66.616466,64.710393,66.564751,217413500
2009-07-14,66.771590,67.000617,66.291382,66.941513,181487400
2009-07-15,67.828062,69.084004,66.993235,68.899307,220877900
2009-07-16,68.707231,69.822801,68.574249,68.788498,231174500
2009-07-17,69.490331,69.682417,69.106164,69.542046,138561700
2009-07-20,69.948394,70.399054,69.586389,70.280846,164179400
2009-07-21,70.827534,70.849697,69.756290,70.605896,217718300
2009-07-22,70.155208,71.019587,70.103493,70.591095,196068100
2009-07-23,70.635470,72.460276,70.576365,72.149986,258795500
2009-07-24,71.810161,72.504623,71.433383,72.445518,154003100
2009-07-27,72.312490,72.696663,71.913545,72.659721,159259400
2009-07-28,72.149990,72.674529,71.706713,72.319908,186685200
2009-07-29,71.987441,72.467648,71.647600,72.142586,194399300
2009-07-30,73.014357,73.753145,72.844434,72.896149,225575400
2009-07-31,72.881377,73.487183,72.681902,72.999580,207358000
2009-08-03,73.767932,74.270307,73.368986,74.203819,175776900
2009-08-04,73.871321,74.499289,73.716176,74.395859,176714600
2009-08-05,74.447607,74.514100,73.568453,74.181648,184726400
2009-08-06,74.521492,74.632306,73.450247,73.797478,193203800
2009-08-07,74.573178,75.378453,74.166843,74.765259,220640900
2009-08-10,74.425441,74.780062,74.078210,74.610138,130898700
2009-08-11,74.277676,74.329391,73.479785,73.679260,157301000
2009-08-12,73.553634,75.031208,73.516698,74.469734,219052400
2009-08-13,74.809613,75.068187,74.070826,75.038635,176449500
2009-08-14,75.001676,75.060780,73.657083,74.462364,199616100
2009-08-17,73.029142,73.103019,72.482440,72.630196,237667500
2009-08-18,72.792725,73.465024,72.659743,73.206444,173461500
2009-08-19,72.630152,74.100342,72.556274,73.849152,192812800
2009-08-20,73.945228,74.780062,73.782700,74.610138,174131300
2009-08-21,75.223323,76.191132,75.075568,76.072929,224605000
2009-08-24,76.383223,76.796942,75.792191,76.065544,191279000
2009-08-25,76.368440,77.025960,76.050761,76.213295,215310600
2009-08-26,75.976902,76.567934,75.718327,76.220703,194620700
2009-08-27,76.176368,76.627029,75.311988,76.390617,196230100
2009-08-28,77.003813,77.092464,75.851301,76.375839,147024400
2009-08-31,75.629656,75.784801,75.201158,75.696144,176051600
2009-09-01,75.319352,76.272388,73.871329,74.026474,321276800
2009-09-02,73.716191,74.203793,73.561046,73.745743,171805000
2009-09-03,74.174266,74.447614,73.575844,74.358963,143572300
2009-09-04,74.506688,75.422782,74.285055,75.400620,142687900
2009-09-08,76.095130,76.132071,75.644469,76.050804,132909100
2009-09-09,76.183769,76.893004,75.947357,76.634430,154612500
2009-09-10,76.686136,77.469249,76.257638,77.417534,162902400
2009-09-11,77.565290,77.794318,77.040751,77.402756,152360100
2009-09-14,76.745237,77.912523,76.205926,77.779541,149593800
2009-09-15,77.905100,78.392703,77.395341,78.104576,196795900
2009-09-16,78.385323,79.301417,78.111975,79.286644,206406300
2009-09-17,79.175856,79.833377,78.732585,79.168472,229170900
2009-09-18,79.538133,79.545557,78.951710,79.218941,153799100
2009-09-21,78.602812,79.426772,78.432084,79.018501,151892000
2009-09-22,79.486154,79.701423,79.129844,79.478729,143126700
2009-09-23,79.664313,80.191350,78.677045,78.818085,225947400
2009-09-24,78.988838,79.159565,77.608148,77.949608,228636800
2009-09-25,77.778837,78.209376,77.266644,77.533875,204059000
2009-09-28,77.830806,79.092730,77.815962,78.921997,118285800
2009-09-29,79.063057,79.441629,78.521170,78.684479,133733900
2009-09-30,78.951691,79.025920,77.660079,78.380112,254383000
2009-10-01,76.457540,78.484039,76.420423,76.435272,281840600
2009-10-02,75.730102,76.531795,75.707834,76.078987,224748800
2009-10-05,76.383327,77.437401,76.160633,77.214706,149875000
2009-10-06,77.771414,78.766107,77.726877,78.320724,202491100
2009-10-07,78.142561,78.617642,77.994102,78.535988,159200300
2009-10-08,79.092724,79.552950,78.573106,79.137260,183305800
2009-10-09,79.159550,79.619781,78.951705,79.619781,135008300
2009-10-12,79.990920,80.235876,79.634610,79.931534,118031000
2009-10-13,79.716281,79.953818,79.248630,79.768242,157692700
2009-10-14,80.703544,81.223157,79.738544,81.141502,191421600
2009-10-15,80.748055,81.438400,80.710943,81.438400,173873600
2009-10-16,80.762899,81.111779,80.339785,80.829704,192069400
2009-10-19,80.963341,81.750184,80.710960,81.497803,159530400
